0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.007687739423618727	0.0	0.0002097737932546208	0.03498698787046037	99.89662329566767
0.02	0.005	0.0	0.01527302663954546	0.0	0.0008347069696825006	0.034973980578506876	99.79335345876531
0.03	0.005	0.0	0.022757226548285665	0.0	0.0018682903163249256	0.03496097812234104	99.69019037881692
0.04	0.005	0.0	0.030141685871884105	0.0	0.0033041108767147293	0.034947980500165024	99.58713394546066
0.05	0.005	0.0	0.037427733376438836	0.0	0.005135850587881223	0.034934987710181685	99.48418404844881
0.06	0.005	0.0	0.044616680152950505	0.0	0.007357284649399176	0.03492199975059452	99.38134057764759
0.07	0.005	0.0	0.05170981979194822	0.0	0.009962280445851509	0.03490901661960772	99.27860342303713
0.08	0.005	0.0	0.05870842866466066	0.0	0.012944795869407492	0.03489603831542613	99.17597247471122
0.09	0.005	0.0	0.06561376616531839	0.0	0.016298877949668056	0.03488306483625525	99.07344762287731
0.1	0.005	0.0	0.0724270748688295	0.0	0.02001866185875169	0.034870096180301284	98.97102875785635
0.11	0.005	0.0	0.07914958078111958	0.0	0.024098369402893092	0.03485713234577106	98.86871577008267
0.12	0.005	0.0	0.08578249365122147	0.0	0.028532307283753756	0.0348441733308721	98.76650855010385
0.13	0.005	0.0	0.09232700707802034	0.0	0.033314866466179135	0.03483121913381258	98.66440698858062
0.14	0.005	0.0	0.09878429869381179	0.0	0.0384405209720419	0.03481826975280136	98.56241097628677
0.15	0.005	0.0	0.1051555304826506	0.0	0.04390382609387043	0.034805325186047946	98.460520404109
0.16	0.005	0.0	0.11144184902254832	0.0	0.049699417056645295	0.03479238543176252	98.35873516304677
0.17	0.005	0.0	0.1176443855637585	0.0	0.055822008552871887	0.03477945048815591	98.25705514421222
0.18	0.005	0.0	0.12376425623067737	0.0	0.06226639341741277	0.03476652035343964	98.15548023883011
0.19	0.005	0.0	0.12980256226423129	0.0	0.06902744127698027	0.03475359502582589	98.05401033823765
0.2	0.005	0.0	0.1357603903680918	0.0	0.07610009665883014	0.03474067450352748	97.9526453338843
0.21	0.005	0.0	0.14163881272394188	0.0	0.08347937890464743	0.03472775878475792	97.85138511733177
0.22	0.005	0.0	0.14743888721929266	0.0	0.0911603807936421	0.034714847867731394	97.7502295802539
0.23	0.005	0.0	0.15316165750550295	0.0	0.09913826804803344	0.03470194175066271	97.64917861443654
0.24	0.005	0.0	0.1588081534440055	0.0	0.10740827696002062	0.034689040431767376	97.54823211177737
0.25	0.005	0.0	0.16437939127922252	0.0	0.11596571344523723	0.03467614390926155	97.44738996428576
0.26	0.005	0.0	0.1698763736429745	0.0	0.12480595301782905	0.03466325218136205	97.34665206408278
0.27	0.005	0.0	0.1753000898178227	0.0	0.13392443921678643	0.03465036524628636	97.246018303401
0.28	0.005	0.0	0.1806515157387289	0.0	0.14331668341516082	0.034637483102252634	97.14548857458452
0.29	0.005	0.0	0.18593161444036924	0.0	0.15297826248788365	0.03462460574747967	97.0450627700886
0.3	0.005	0.0	0.19114133626401472	0.0	0.1629048176884852	0.034611733180186954	96.94474078247967
0.31	0.005	0.0	0.1962816188575313	0.0	0.17309205464909463	0.03459886539859461	96.8445225044352
0.32	0.005	0.0	0.2013533873006631	0.0	0.18353574265669315	0.03458600240092343	96.74440782874368
0.33	0.005	0.0	0.20635755433023892	0.0	0.19423171316486748	0.03457314418539489	96.64439664830442
0.34	0.005	0.0	0.2112950203941694	0.0	0.20517585957528164	0.034560290750231086	96.54448885612756
0.35	0.005	0.0	0.21616667414997137	0.0	0.2163641345916062	0.03454744209365481	96.44468434533366
0.36	0.005	0.0	0.22097339248419048	0.0	0.22779255011282273	0.0345345982138895	96.34498300915375
0.37	0.005	0.0	0.22571604051240132	0.0	0.2394571772332241	0.03452175910915926	96.24538474092931
0.38	0.005	0.0	0.2303954718123605	0.0	0.2513541448966323	0.03450892477768884	96.14588943411209
0.39	0.005	0.0	0.23501252848723475	0.0	0.26347963930166035	0.034496095217703665	96.04649698226403
0.4	0.005	0.0	0.2395680413654332	0.0	0.2758299029803381	0.034483270427429824	95.94720727905714
0.41	0.005	0.0	0.244062830412013	0.0	0.28840123261532813	0.03447045040509405	95.84802021827322
0.42	0.005	0.0	0.24849770472979385	0.0	0.30118997903380174	0.03445763514892374	95.74893569380382
0.43	0.005	0.0	0.2528734625593579	0.0	0.31419254720743783	0.034444824657146954	95.64995359965023
